id,人物[npc],产物[product],不知道,不知道,不知道,不知道,不知道,不知道,不知道
240,7000004,90494,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
241,7000004,90504,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
242,7000004,90514,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
243,7000004,90524,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
244,7000004,90534,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
245,7000004,90544,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
246,7000004,90554,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
247,7000004,90564,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
248,7000004,90574,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
249,7000004,90584,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
250,7000004,90594,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
251,7000004,90604,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
252,7000004,90614,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
253,7000004,90624,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
254,7000004,90634,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
255,7000004,90644,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
256,7000004,90654,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
257,7000004,90664,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
258,7000004,90674,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
259,7000004,90684,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
260,7000004,90694,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
261,7000004,90704,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
262,7000004,90714,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
263,7000004,90724,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
264,7000004,90734,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
265,7000004,90744,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
266,7000004,90754,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
267,7000004,90764,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
268,7000004,90774,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
269,7000004,90784,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
270,7000004,90794,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
271,7000004,90804,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
272,7000004,90814,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
273,7000004,90824,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
274,7000004,90834,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
275,7000004,90844,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
276,7000004,90854,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
277,7000004,90864,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
278,7000004,90874,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
279,7000004,90884,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
280,7000004,90894,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
281,7000004,90904,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
282,7000004,90914,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
283,7000004,90924,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
284,7000004,90934,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
285,7000004,90944,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
286,7000004,90954,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
287,7000004,90964,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
288,7000004,90974,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
289,7000004,90984,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
290,7000004,90994,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
291,7000004,91004,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
292,7000004,91014,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
293,7000004,91024,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
294,7000004,91034,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
295,7000004,91044,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
296,7000004,91054,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
297,7000004,91064,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
298,7000004,91074,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
299,7000004,91084,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
300,7000004,91094,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
301,7000004,91104,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
302,7000004,91114,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
303,7000004,91124,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
304,7000004,91134,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
305,7000004,91144,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
306,7000004,91154,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
307,7000004,91164,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
308,7000004,91174,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
309,7000004,91184,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
310,7000004,91194,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
311,7000004,91204,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
312,7000004,91214,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
313,7000004,91224,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
314,7000004,91234,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
315,7000004,91244,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
316,7000004,91254,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
317,7000004,91264,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
318,7000004,91274,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
319,7000004,91284,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
320,7000004,91294,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
321,7000004,91304,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
322,7000004,91314,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
323,7000004,91324,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
324,7000004,91334,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
325,7000004,91344,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
326,7000004,91354,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
327,7000004,91364,2,10001,20,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,2,999999
328,7000004,91374,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
329,7000004,91384,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
330,7000004,91394,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
331,7000004,91404,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
332,7000004,91414,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
333,7000004,91424,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
334,7000004,91434,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
335,7000004,91444,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
336,7000004,91454,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
337,7000004,91464,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
338,7000004,91474,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
339,7000004,91484,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
340,7000004,91494,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
341,7000004,98214,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
342,7000004,98114,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
343,7000004,98014,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
344,7000004,98094,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
345,7000004,98044,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
346,7000004,98294,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
347,7000004,98174,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
348,7000004,98144,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
349,7000004,98364,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
350,7000004,98314,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
351,7000004,98194,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
352,7000004,98234,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
353,7000004,98334,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
354,7000004,98134,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
355,7000004,98164,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
356,7000004,98054,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
357,7000004,98344,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
358,7000004,98254,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
359,7000004,98104,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
360,7000004,98084,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
361,7000004,98034,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
362,7000004,98224,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
363,7000004,98394,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
364,7000004,98074,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
365,7000004,98064,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
366,7000004,98124,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
367,7000004,98244,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
368,7000004,98264,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
369,7000004,98354,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
370,7000004,98374,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
371,7000004,98024,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
372,7000004,98284,2,10002,30,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,3,999999
373,7000004,98184,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
374,7000004,98204,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
375,7000004,98304,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
376,7000004,98274,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
377,7000004,98004,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
378,7000004,98384,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
379,7000004,98324,1,10004,50,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,5,999999
380,7000004,98154,1,10003,40,DDGMM11|DDGMM12|DDGMM13,DDGMM1|DDGMM1|DDGMM1,4,999999
381,7000005,90004,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
382,7000005,90014,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
383,7000005,90024,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
384,7000005,90034,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
385,7000005,90044,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
386,7000005,90054,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
387,7000005,90064,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
388,7000005,90074,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
389,7000005,90084,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
390,7000005,90094,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
391,7000005,90104,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
392,7000005,90114,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
393,7000005,90124,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
394,7000005,90134,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
395,7000005,90144,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
396,7000005,90154,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
397,7000005,90164,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
398,7000005,90174,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
399,7000005,90184,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
400,7000005,90194,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
401,7000005,90204,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
402,7000005,90214,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
403,7000005,90224,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
404,7000005,90234,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
405,7000005,90244,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
406,7000005,90254,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
407,7000005,90264,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
408,7000005,90274,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
409,7000005,90284,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
410,7000005,90294,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
411,7000005,90304,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
412,7000005,90314,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
413,7000005,90324,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
414,7000005,90334,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
415,7000005,90344,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
416,7000005,90354,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
417,7000005,90364,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
418,7000005,90374,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
419,7000005,90384,2,10000,10,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,1,999999
420,7000005,90394,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
421,7000005,90404,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
422,7000005,90414,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
423,7000005,90424,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
424,7000005,90434,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
425,7000005,90444,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
426,7000005,90454,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
427,7000005,90464,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
428,7000005,90474,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
429,7000005,90484,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
430,7000005,90494,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
431,7000005,90504,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
432,7000005,90514,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
433,7000005,90524,2,10001,20,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,2,999999
434,7000005,90534,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
435,7000005,90544,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
436,7000005,90554,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
437,7000005,90564,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
438,7000005,90574,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
439,7000005,90584,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
440,7000005,90594,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
441,7000005,90604,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
442,7000005,90614,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
443,7000005,90624,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
444,7000005,90634,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
445,7000005,90644,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
446,7000005,90654,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
447,7000005,90664,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
448,7000005,90674,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
449,7000005,90684,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
450,7000005,90694,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
451,7000005,90704,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
452,7000005,90714,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
453,7000005,90724,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
454,7000005,90734,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
455,7000005,90744,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
456,7000005,90754,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
457,7000005,90764,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
458,7000005,90774,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
459,7000005,90784,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
460,7000005,90794,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
461,7000005,90804,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
462,7000005,90814,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
463,7000005,90824,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
464,7000005,90834,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
465,7000005,90844,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
466,7000005,90854,1,10004,50,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,5,999999
467,7000005,90864,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
468,7000005,90874,2,10002,30,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,3,999999
469,7000005,90884,1,10003,40,DDLE11|DDLE12|DDLE13,DDLE1|DDLE1|DDLE1,4,999999
